timestamp,flow_packet_count_sum,flow_packet_count_mean,flow_packet_count_std,flow_byte_count_sum,flow_byte_count_mean,flow_byte_count_std,flow_duration_sec_mean,flow_duration_sec_std,port_rx_packets_sum,port_rx_packets_mean,port_rx_packets_std,port_tx_packets_sum,port_tx_packets_mean,port_tx_packets_std,port_rx_bytes_sum,port_rx_bytes_mean,port_rx_bytes_std,port_tx_bytes_sum,port_tx_bytes_mean,port_tx_bytes_std,port_rx_dropped_sum,port_rx_dropped_mean,port_rx_dropped_std,port_tx_errors_sum,port_tx_errors_mean,port_tx_errors_std,table_active_count_sum,table_active_count_mean,table_active_count_std,table_lookup_count_sum,table_lookup_count_mean,table_lookup_count_std,table_matched_count_sum,table_matched_count_mean,table_matched_count_std,no_of_tcp_flows,no_of_udp_flows,no_of_icmp_flows,no_of_other_flows,no_of_total_flows,no_of_unique_src_addresses,no_of_unique_dst_addresses,no_of_unique_src_ports,no_of_unique_dst_ports,tcp_to_udp_ratio,flow_packets_per_flow,unique_src_to_dst_address_ratio,unique_src_to_dst_port_ratio,flow_packet_count_10s_mean,flow_byte_count_10s_mean,port_rx_packets_10s_mean,port_tx_packets_10s_mean,total_flows_10s,attack,port_tx_dropped_sum,port_rx_errors_sum,flow_packet_count_sum_diff,flow_byte_count_sum_diff,port_rx_packets_sum_diff,port_tx_packets_sum_diff,port_rx_bytes_sum_diff,port_tx_bytes_sum_diff,no_of_total_flows_diff,no_of_tcp_flows_diff,no_of_udp_flows_diff,no_of_icmp_flows_diff,no_of_other_flows_diff,no_of_unique_src_addresses_diff
2025-10-14 19:14:30,35564,5.893934371892609,234.43086744809108,1956900,324.31223069274114,12845.24357408865,1.455419290686112,1.6960532665894263,12723,4241.0,6567.506452223705,3444,1148.0,1730.9872905368197,1262502,420834.0,678986.8665092131,734128,244709.33333333334,404334.2195280203,1,0.3333333333333333,0.0,0,0.0,0.0,6515,1628.75,1885.3969299151129,32451,8112.75,3399.9254281037793,32451,8112.75,3399.9254281037793,6029,0,0,5,6034,2,2,3485,1016,6029.0,5.892957746478873,0.6666666666666666,3.426745329400197,6.523541877821801,360.1614300193495,2055.4444444444443,755.7777777777778,21706,1,0.0,0.0,-22541.0,-1216906.0,-13975.0,-5598.0,-1886118.0,-1391836.0,130.0,131.0,0.0,0.0,-1.0,0.0
2025-10-14 19:14:31,40366,13.34413223140496,508.90287335604165,2199184,727.0029752066116,27728.584253415007,3.2360330578512397,2.0371445219079627,21032,7010.666666666667,10643.526170087305,4089,1363.0,2092.267430325292,1714568,571522.6666666666,897980.604737838,769006,256335.33333333334,423870.40266729327,1,0.3333333333333333,0.0,0,0.0,0.0,3026,1513.0,2138.2909063081197,38216,19108.0,609.526045382804,38216,19108.0,609.526045382804,3023,0,0,2,3025,2,2,2984,41,3023.0,13.339722405816259,0.6666666666666666,71.04761904761905,7.357810035987223,405.032065019611,2436.6153846153848,802.4871794871794,24731,1,0.0,0.0,4802.0,242284.0,8309.0,645.0,452066.0,34878.0,-3009.0,-3006.0,0.0,0.0,-3.0,0.0
2025-10-14 19:14:32,23256,5.470712773465067,166.98822297588762,1303696,306.6798400376382,9369.129193803412,3.2044224888261588,1.9902915457265564,12737,2122.8333333333335,1779.9216181244237,8523,1420.5,1143.3266812245745,1801330,300221.6666666667,358234.5273195573,1545294,257549.0,318613.24823114305,2,0.3333333333333333,0.0,0,0.0,0.0,4251,1062.75,1226.0147837607833,22435,5608.75,345.0201684926066,22435,5608.75,345.0201684926066,4245,0,0,6,4251,2,2,1240,891,4245.0,5.469426152398871,0.6666666666666666,1.390134529147982,7.095939157130896,391.1777839799051,2536.0714285714284,927.7380952380952,28664,1,0.0,0.0,-17110.0,-895488.0,-8295.0,4434.0,86762.0,776288.0,1226.0,1222.0,0.0,0.0,4.0,0.0
2025-10-14 19:14:33,25016,21.12837837837838,353.93036323169196,1397840,1180.6081081081081,19776.740494414138,3.685810810810811,3.73997636085188,14039,2339.8333333333335,2056.2039214695287,8580,1430.0,1151.5592907010912,1871602,311933.6666666667,376047.17515209,1548448,258074.66666666666,319033.8034620574,3,0.5,0.0,0,0.0,0.0,1185,296.25,342.77045283007305,25062,6265.5,351.02943846160065,25062,6265.5,351.02943846160065,1178,0,0,6,1184,2,2,247,388,1178.0,21.110548523206752,0.6666666666666666,0.6349614395886889,7.679205567815312,423.7176031234086,2647.6444444444446,1035.2222222222222,29455,1,0.0,0.0,1760.0,94144.0,1302.0,57.0,70272.0,3154.0,-3067.0,-3067.0,0.0,0.0,0.0,0.0
2025-10-14 19:14:34,74607,29.96265060240964,734.189273774409,4094398,1644.336546184739,40059.96908550189,2.861044176706827,3.598464098344089,64330,5360.833333333333,8540.871243969235,17986,1498.8333333333333,1602.120971106928,5745112,478759.3333333333,689739.6721495508,3153480,262790.0,340392.51514044247,12,1.0,0.0,0,0.0,0.0,2009,334.8333333333333,503.67863431623414,71323,11887.166666666666,8644.701970956932,71323,11887.166666666666,8644.701970956932,2484,0,0,6,2490,2,2,1253,209,2484.0,29.95062224006423,0.6666666666666666,5.966666666666667,9.567977292520078,526.9648743669967,3355.4444444444443,1167.7777777777778,31003,1,0.0,0.0,49591.0,2696558.0,50291.0,9406.0,3873510.0,1605032.0,1306.0,1306.0,0.0,0.0,0.0,0.0
2025-10-14 19:14:35,161533,32.19712975882001,860.322004694809,8804066,1754.8467211480965,46823.372234159026,1.6950368746262707,2.9732126235873966,57847,6427.444444444444,9785.862533664458,13942,1549.111111111111,1802.2629833382005,4838270,537585.5555555555,776282.0062765707,2392696,265855.1111111111,358963.7058897614,9,1.0,0.0,0,0.0,0.0,5500,687.5,852.5142646481473,152492,19061.5,7740.266846636675,152492,19061.5,7740.266846636675,5009,0,0,8,5017,2,2,1692,152,5009.0,32.190713431646074,0.6666666666666666,11.058823529411764,12.719850083287064,697.9888395335925,3794.3015873015875,1222.2539682539682,36020,1,0.0,0.0,86926.0,4709668.0,-6483.0,-4044.0,-906842.0,-760784.0,2527.0,2525.0,0.0,0.0,2.0,0.0
2025-10-14 19:14:36,199337,42.721174453493354,1113.8581591778104,10846018,2324.4787826832403,60526.88584317868,2.920060008572653,2.7568557195379113,102225,8518.75,12865.54751776302,20271,1689.25,2027.2858759255619,7813922,651160.1666666666,943103.641829642,3283110,273592.5,369309.0420153191,11,0.9166666666666666,0.0,0,0.0,0.0,4667,583.375,655.550572855694,190645,23830.625,10546.591378091243,190645,23830.625,10546.591378091243,4658,0,0,8,4666,2,2,1674,110,4658.0,42.712020569959286,0.6666666666666666,15.08108108108108,16.630541494094185,909.9602699800583,4689.569444444444,1320.7222222222222,39114,1,0.0,0.0,37804.0,2041952.0,44378.0,6329.0,2975652.0,890414.0,-351.0,-351.0,0.0,0.0,0.0,0.0
2025-10-14 19:14:37,15328,15.436052366565962,323.5063945080936,850464,856.4592145015106,17979.627692650614,1.3152064451158108,3.014471210027963,8211,2737.0,2902.7016725802187,5439,1813.0,1795.7558297274159,1000070,333356.6666666667,456827.58920333756,836346,278782.0,389777.0704441194,10,3.3333333333333335,0.0,0,0.0,0.0,993,496.5,700.7428201558686,14820,7410.0,472.34732983261375,14820,7410.0,472.34732983261375,991,0,0,2,993,1,1,991,1,991.0,15.420523138832998,0.5,495.5,17.279801635169548,945.4709556359737,4851.0,1400.4782608695652,37305,0,0.0,0.0,-184009.0,-9995554.0,-94014.0,-14832.0,-6813852.0,-2446764.0,-3673.0,-3667.0,0.0,0.0,-6.0,-1.0
2025-10-14 19:14:38,64445,39.17629179331307,1119.5234194351883,3499686,2127.4686930091184,60796.84704641901,2.996352583586626,2.7848628585293045,33318,11106.0,17662.44668781763,5312,1770.6666666666667,2712.948457551918,2378200,792733.3333333334,1277248.9664311078,835452,278484.0,457232.4505194267,1,0.3333333333333333,0.0,0,0.0,0.0,1645,822.5,1161.7764414894975,61650,30825.0,796.2022356160525,61650,30825.0,796.2022356160525,1643,0,0,2,1645,2,2,1578,67,1643.0,39.152490886998784,0.6666666666666666,23.205882352941178,19.81189468601778,1082.8497827260076,5350.909090909091,1464.060606060606,35209,0,0.0,0.0,49117.0,2649222.0,25107.0,-127.0,1378130.0,-894.0,652.0,652.0,0.0,0.0,0.0,1.0
2025-10-14 19:14:39,18531,5.568209134615385,191.75208210301275,1023402,307.5126201923077,10633.152719635094,1.4170673076923077,1.983180749265435,18010,3001.6666666666665,2974.6582100582023,12546,2091.0,1996.8397031309248,2085856,347642.6666666667,430455.462195413,1762752,293792.0,371783.3448168436,21,3.5,0.0,0,0.0,0.0,1405,702.5,992.0708140047262,16072,8036.0,493.5605332682102,16072,8036.0,493.5605332682102,3326,0,0,2,3328,1,1,1994,1,3326.0,5.56653649744668,0.5,997.0,20.163117090062208,1102.4317102319737,5467.809523809524,1589.3968253968253,32633,0,0.0,0.0,-45914.0,-2476284.0,-15308.0,7234.0,-292344.0,927300.0,1683.0,1683.0,0.0,0.0,0.0,-1.0
2025-10-14 19:14:40,86445,101.10526315789474,1733.8575923354256,4710366,5509.2,94214.79369123497,2.798830409356725,4.466817395735958,35866,11955.333333333334,19130.840685483043,5527,1842.3333333333333,2836.725988412228,2515780,838593.3333333334,1356573.3696477066,847062,282354.0,463932.1017864575,1,0.3333333333333333,0.0,0,0.0,0.0,2781,695.25,913.9191703865282,84106,21026.5,14626.060360420595,84106,21026.5,14626.060360420595,851,0,0,4,855,1,1,851,1,851.0,100.98714953271028,0.5,425.5,25.82006265025133,1410.691338238508,5835.158730158731,1622.4603174603174,27454,0,0.0,0.0,67914.0,3686964.0,17856.0,-7019.0,429924.0,-915690.0,-2473.0,-2475.0,0.0,0.0,2.0,0.0
2025-10-14 19:14:41,36515,9.734737403359103,272.84813312596503,2017146,537.762196747534,15103.76808695437,2.433484404158891,2.4030621775192107,18773,3128.8333333333335,3155.778028738185,13578,2263.0,2231.2706693720506,2127010,354501.6666666667,440864.0111007777,1818408,303068.0,385797.5037783423,27,4.5,0.0,0,0.0,0.0,1902,951.0,1343.5028842544402,17157,8578.5,504.16713498600836,17157,8578.5,504.16713498600836,3747,0,0,4,3751,1,1,1991,1,3747.0,9.732142857142858,0.5,995.5,25.01820440028389,1367.8879347054649,5535.69696969697,1692.4848484848485,28180,0,0.0,0.0,-49930.0,-2693220.0,-17093.0,8051.0,-388770.0,971346.0,2896.0,2896.0,0.0,0.0,0.0,0.0
