timestamp,no_of_tcp_flows,no_of_udp_flows,no_of_icmp_flows,no_of_other_flows,total_flows,no_of_unique_src_addresses,no_of_unique_dst_addresses,no_of_unique_src_ports,no_of_unique_dst_ports,flow_packet_count_sum,flow_packet_count_mean,flow_packet_count_std,flow_byte_count_sum,flow_byte_count_mean,flow_byte_count_std,flow_duration_sec_mean,flow_duration_sec_std,port_rx_packets_sum,port_rx_packets_mean,port_rx_packets_std,port_tx_packets_sum,port_tx_packets_mean,port_tx_packets_std,port_rx_bytes_sum,port_rx_bytes_mean,port_tx_bytes_sum,port_tx_bytes_mean,port_rx_dropped_sum,port_tx_dropped_sum,port_rx_errors_sum,port_tx_errors_sum,table_active_count_sum,table_lookup_count_sum,table_matched_count_sum,table_active_count_mean,table_lookup_count_mean,table_matched_count_mean,flow_packet_count_10s_mean,flow_byte_count_10s_mean,port_rx_packets_10s_mean,port_tx_packets_10s_mean,total_flows_10s,attack,port_rx_bytes_std,port_tx_bytes_std,flow_packet_count_sum_diff,flow_byte_count_sum_diff,port_rx_packets_sum_diff,port_tx_packets_sum_diff,port_rx_bytes_sum_diff,port_tx_bytes_sum_diff,total_flows_diff,no_of_unique_src_addresses_diff
2025-10-12 14:22:37,0,6,2,4,12,2,2,3,1,615722,51310.166666666664,98761.65919004042,36632694,3052724.5,5663675.126833131,678.1666666666666,993.9715409620259,560994,93499.0,153054.46407341407,339812,56635.333333333336,82033.1633954626,390082922,65013820.333333336,370806404,61801067.333333336,186,0,0,0,12,607132,607132,3.0,151783.0,151783.0,62828.244897959186,3738055.1428571427,93497.3,56633.6,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12 14:22:38,0,8,2,4,14,2,2,4,1,615730,43980.71428571428,92738.79914073685,36633086,2616649.0,5326465.470056972,582.1428571428571,947.0000290100602,560998,93499.66666666667,153054.70842893617,339816,56636.0,82033.4395548547,390083146,65013857.666666664,370806628,61801104.666666664,186,0,0,0,14,607136,607136,3.5,151784.0,151784.0,59203.807692307695,3522409.423076923,93497.76666666666,56634.066666666666,104,0,0.0,0.0,8.0,392.0,4.0,4.0,224.0,224.0,2.0,0.0
2025-10-12 14:22:39,0,8,2,4,14,2,2,4,1,615736,43981.142857142855,92739.09097683022,36633394,2616671.0,5326476.051637517,582.2857142857143,947.5649300724974,561002,93500.33333333333,153054.95278581046,339820,56636.666666666664,82033.71571656782,390083370,65013895.0,370806852,61801142.0,186,0,0,0,14,607140,607140,3.5,151785.0,151785.0,55974.781818181815,3330287.9272727272,93498.23333333334,56634.53333333333,110,0,0.0,0.0,6.0,308.0,4.0,4.0,224.0,224.0,0.0,0.0
2025-10-12 14:22:40,0,8,2,4,14,2,2,4,1,615741,43981.5,92739.41928431678,36633632,2616688.0,5326489.277407038,582.4285714285714,948.1296336460548,561005,93500.83333333333,153055.3071074854,339822,56637.0,82034.23156219603,390083524,65013920.666666664,370806936,61801156.0,186,0,0,0,14,607144,607144,3.5,151786.0,151786.0,53079.80172413793,3158039.7413793104,93498.68333333333,56634.96666666667,116,0,0.0,0.0,5.0,238.0,3.0,2.0,154.0,84.0,0.0,0.0
2025-10-12 14:22:41,0,8,2,4,14,2,2,4,1,615745,43981.78571428572,92739.784062039,36633800,2616700.0,5326505.147255866,582.7142857142857,948.6005423838787,561009,93501.5,153055.55146645286,339826,56637.666666666664,82034.50772611893,390083748,65013958.0,370807160,61801193.333333336,186,0,0,0,14,607148,607148,3.5,151787.0,151787.0,50469.57377049181,3002732.1639344264,93499.13333333333,56635.4,122,0,0.0,0.0,4.0,168.0,4.0,4.0,224.0,224.0,0.0,0.0
2025-10-12 14:22:42,0,10,2,4,16,2,2,5,1,615753,38484.5625,87633.51316170373,36634192,2289637.0,5038619.403782786,510.75,905.3258345295724,561013,93502.16666666667,153055.7958267725,339830,56638.333333333336,82034.78389236279,390083972,65013995.333333336,370807384,61801230.666666664,186,0,0,0,16,607152,607152,4.0,151788.0,151788.0,47364.053846153845,2817957.153846154,93499.65,56635.9,130,0,0.0,0.0,8.0,392.0,4.0,4.0,224.0,224.0,2.0,0.0
2025-10-12 14:22:43,0,10,2,4,16,2,2,5,1,615759,38484.9375,87633.80592402208,36634500,2289656.25,5038630.431726443,511.125,905.7005299766585,561017,93502.83333333333,153056.04018844428,339833,56638.833333333336,82035.18445012887,390084196,65014032.666666664,370807538,61801256.333333336,186,0,0,0,16,607156,607156,4.0,151789.0,151789.0,45274.75,2693644.0588235296,93500.18333333333,56636.416666666664,136,0,0.0,0.0,6.0,308.0,4.0,3.0,224.0,154.0,0.0,0.0
2025-10-12 14:22:44,0,10,2,4,16,2,2,5,1,615765,38485.3125,87634.09868821515,36634808,2289675.5,5038641.459790539,511.5,906.0753463886617,561021,93503.5,153056.28455146818,339837,56639.5,82035.4606197832,390084420,65014070.0,370807762,61801293.666666664,186,0,0,0,16,607160,607160,4.0,151790.0,151790.0,43981.45,2616690.5,93500.71666666666,56636.933333333334,140,0,0.0,0.0,6.0,308.0,4.0,4.0,224.0,224.0,0.0,0.0
2025-10-12 14:22:45,0,10,2,4,16,2,2,5,1,615771,38485.6875,87634.39145428294,36635116,2289694.75,5038652.487975074,511.875,906.4502836155256,561025,93504.16666666667,153056.52891584422,339841,56640.166666666664,82035.73679175843,390084644,65014107.333333336,370807986,61801331.0,186,0,0,0,16,607164,607164,4.0,151791.0,151791.0,42760.02777777778,2544013.3055555555,93501.3,56637.48333333333,144,0,0.0,0.0,6.0,308.0,4.0,4.0,224.0,224.0,0.0,0.0
2025-10-12 14:22:46,0,10,2,4,16,2,2,5,1,615777,38486.0625,87634.68422222543,36635424,2289714.0,5038663.516280047,512.25,906.825341507393,561029,93504.83333333333,153056.77328157244,339844,56640.666666666664,82036.13735340461,390084868,65014144.666666664,370808140,61801356.666666664,186,0,0,0,16,607168,607168,4.0,151792.0,151792.0,41604.72297297297,2475274.635135135,93501.88333333333,56638.01666666667,148,0,0.0,0.0,6.0,308.0,4.0,3.0,224.0,154.0,0.0,0.0
