timestamp,flow_packet_count_sum,flow_packet_count_mean,flow_packet_count_std,flow_byte_count_sum,flow_byte_count_mean,flow_byte_count_std,flow_duration_sec_mean,flow_duration_sec_std,port_rx_packets_sum,port_rx_packets_mean,port_rx_packets_std,port_tx_packets_sum,port_tx_packets_mean,port_tx_packets_std,port_rx_bytes_sum,port_rx_bytes_mean,port_rx_bytes_std,port_tx_bytes_sum,port_tx_bytes_mean,port_tx_bytes_std,port_rx_dropped_sum,port_rx_dropped_mean,port_rx_dropped_std,port_tx_errors_sum,port_tx_errors_mean,port_tx_errors_std,table_active_count_sum,table_active_count_mean,table_active_count_std,table_lookup_count_sum,table_lookup_count_mean,table_lookup_count_std,table_matched_count_sum,table_matched_count_mean,table_matched_count_std,no_of_tcp_flows,no_of_udp_flows,no_of_icmp_flows,no_of_other_flows,no_of_total_flows,no_of_unique_src_addresses,no_of_unique_dst_addresses,no_of_unique_src_ports,no_of_unique_dst_ports,tcp_to_udp_ratio,flow_packets_per_flow,unique_src_to_dst_address_ratio,unique_src_to_dst_port_ratio,flow_packet_count_10s_mean,flow_byte_count_10s_mean,port_rx_packets_10s_mean,port_tx_packets_10s_mean,total_flows_10s,attack_syn,attack_udp,attack_icmp,attack,port_tx_dropped_sum,port_rx_errors_sum,flow_packet_count_sum_diff,flow_byte_count_sum_diff,port_rx_packets_sum_diff,port_tx_packets_sum_diff,port_rx_bytes_sum_diff,port_tx_bytes_sum_diff,no_of_total_flows_diff,no_of_tcp_flows_diff,no_of_udp_flows_diff,no_of_icmp_flows_diff,no_of_other_flows_diff,no_of_unique_src_addresses_diff
2025-10-17 15:49:09,3042527,380315.875,546001.4724884481,1184610146,148076268.25,201185139.0674287,387.75,650.0041208660582,1983670,330611.6666666667,561525.0271660797,979043,163173.83333333334,218524.22557823345,1130695031,188449171.83333334,294709990.8557413,780060987,130010164.5,185843519.8697592,2561,426.8333333333333,0.0,0,0.0,0.0,8,2.0,1.1547005383792515,2955921,738980.25,508986.59168087784,2955921,738980.25,508986.59168087784,0,2,0,6,8,1,1,1,1,0.0,338058.55555555556,0.5,0.5,364573.8214285714,144599833.4047619,329588.06666666665,162169.16666666666,84,0,0,0,0,0.0,0.0,-27423.0,-41402688.0,1568.0,1536.0,2367876.0,2319492.0,-2.0,0.0,-2.0,-2.0,2.0,-1.0
2025-10-17 15:49:10,3044259,304425.9,507412.4279537088,1187217170,118721717.0,187915013.3968092,311.0,596.2232989595611,1985181,330863.5,561852.300257194,980518,163419.66666666666,218902.54983683192,1132973783,188828963.83333334,295259970.8520465,782285307,130380884.5,186417093.21610767,2561,426.8333333333333,0.0,0,0.0,0.0,10,2.5,1.7320508075688772,2956090,739022.5,508989.3390425776,2956090,739022.5,508989.3390425776,0,2,0,8,10,1,1,1,1,0.0,276750.8181818182,0.5,0.5,355925.3604651163,140980438.4651163,329821.05,162397.78333333333,86,0,0,0,0,0.0,0.0,1732.0,2607024.0,1511.0,1475.0,2278752.0,2224320.0,2.0,0.0,0.0,0.0,2.0,0.0
2025-10-17 15:49:11,3045791,304579.1,507311.2184239243,1189533554,118953355.4,187758062.18639523,312.0,596.2232989595611,1986758,331126.3333333333,562196.6010315845,982065,163677.5,219300.17731114582,1135358207,189226367.83333334,295837627.1378658,784624371,130770728.5,187020375.94877887,2561,426.8333333333333,0.0,0,0.0,0.0,10,2.5,1.7320508075688772,2956090,739022.5,508989.3390425776,2956090,739022.5,508989.3390425776,0,2,0,8,10,1,1,1,1,0.0,276890.0909090909,0.5,0.5,347669.0340909091,137524104.79545453,330053.26666666666,162625.55,88,0,0,0,0,0.0,0.0,1532.0,2316384.0,1577.0,1547.0,2384424.0,2339064.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:12,3047020,507836.6666666667,582509.4976010834,1191400622,198566770.33333334,210819440.10469538,520.0,715.0669898687814,1988222,331370.3333333333,562516.0724298166,983502,163917.0,219669.5116596748,1137571775,189595295.83333334,296373795.8186091,786797115,131132852.5,187580733.0743128,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2956553,739138.25,508998.2791270026,2956553,739138.25,508998.2791270026,0,2,0,4,6,1,1,1,1,0.0,435288.5714285714,0.5,0.5,355580.26744186046,140459688.4651163,330287.01666666666,162854.73333333334,86,0,0,0,0,0.0,0.0,1229.0,1867068.0,1464.0,1437.0,2213568.0,2172744.0,-4.0,0.0,0.0,0.0,-4.0,0.0
2025-10-17 15:49:13,3048437,508072.8333333333,582264.3583539755,1193543126,198923854.33333334,210428005.17614427,521.0,715.0669898687814,1989617,331602.8333333333,562819.8531354119,984869,164144.83333333334,220020.86364380686,1139681015,189946835.83333334,296884119.4153819,788864019,131477336.5,188113802.0114773,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2956553,739138.25,508998.2791270026,2956553,739138.25,508998.2791270026,0,2,0,4,6,1,1,1,1,0.0,435491.0,0.5,0.5,363868.4404761905,143535396.80952382,330521.01666666666,163084.16666666666,84,0,0,0,0,0.0,0.0,1417.0,2142504.0,1395.0,1367.0,2109240.0,2066904.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:14,3049863,508310.5,582017.7900685683,1195699238,199283206.33333334,210034818.5075503,522.0,715.0669898687814,1991064,331844.0,563133.204058507,986284,164380.66666666666,220384.57783762156,1141868879,190311479.83333334,297411781.34054565,791003499,131833916.5,188665617.8645512,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2956553,739138.25,508998.2791270026,2956553,739138.25,508998.2791270026,0,2,0,4,6,1,1,1,1,0.0,435694.71428571426,0.5,0.5,372561.1341463415,146761494.09756097,330755.11666666664,163313.65,82,0,0,0,0,0.0,0.0,1426.0,2156112.0,1447.0,1415.0,2187864.0,2139480.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:15,3051374,508562.3333333333,581756.665021267,1197983870,199663978.33333334,209619005.2773079,523.0,715.0669898687814,1992552,332092.0,563458.4204496371,987740,164623.33333333334,220758.83932895339,1144118735,190686455.83333334,297957426.3619335,793204971,132200828.5,189233430.3370696,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2956553,739138.25,508998.2791270026,2956553,739138.25,508998.2791270026,0,2,0,4,6,1,1,1,1,0.0,435910.5714285714,0.5,0.5,381689.9125,150151111.7,330991.9166666667,163545.71666666667,80,0,0,0,0,0.0,0.0,1511.0,2284632.0,1488.0,1456.0,2249856.0,2201472.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:16,3053212,305321.2,506824.2476631213,1200748226,120074822.6,187014389.8901792,314.4,597.7352070756563,1994047,332341.1666666667,563782.3522837218,989205,164867.5,221134.67324393068,1146373295,191062215.83333334,298502084.0664882,795414171,132569028.5,189803186.66131517,2561,426.8333333333333,0.0,0,0.0,0.0,10,2.5,1.7320508075688772,2956930,739232.5,509003.5959168986,2956930,739232.5,509003.5959168986,0,2,0,8,10,1,1,1,1,0.0,277564.7272727273,0.5,0.5,372205.39024390245,146224775.9512195,331230.15,163779.21666666667,82,0,0,0,0,0.0,0.0,1838.0,2764356.0,1495.0,1465.0,2254560.0,2209200.0,4.0,0.0,0.0,0.0,4.0,0.0
2025-10-17 15:49:17,3054802,305480.2,506720.3360837657,1203152306,120315230.6,186858471.53681347,315.4,597.7352070756563,1995626,332604.3333333333,564126.1800826715,990758,165126.33333333334,221533.87983752432,1148760743,191460123.83333334,299079964.3327603,797762307,132960384.5,190408834.55400547,2561,426.8333333333333,0.0,0,0.0,0.0,10,2.5,1.7320508075688772,2956930,739232.5,509003.5959168986,2956930,739232.5,509003.5959168986,0,2,0,8,10,1,1,1,1,0.0,277709.2727272727,0.5,0.5,372039.4512195122,145974403.5609756,331480.65,164024.85,82,0,0,0,0,0.0,0.0,1590.0,2404080.0,1579.0,1553.0,2387448.0,2348136.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:18,3056535,509422.5,580866.8862542433,1205781422,200963570.33333334,208206190.11219743,526.0,715.0669898687814,1997122,332853.6666666667,564450.942652297,992229,165371.5,221911.97538731433,1151022695,191837115.83333334,299626551.34659255,799986459,133331076.5,190982457.92179316,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2957136,739284.0,509006.70096113015,2957136,739284.0,509006.70096113015,0,2,0,4,6,1,1,1,1,0.0,436647.85714285716,0.5,0.5,390946.41025641025,153200893.33333334,331730.98333333334,164270.21666666667,78,0,0,0,0,0.0,0.0,1733.0,2629116.0,1496.0,1471.0,2261952.0,2224152.0,-4.0,0.0,0.0,0.0,-4.0,0.0
2025-10-17 15:49:19,3057722,509620.3333333333,580662.2439503594,1207576166,201262694.33333334,207882401.44251123,527.0,715.0669898687814,1998710,333118.3333333333,564796.7106082211,993788,165631.33333333334,222312.7036745014,1153423751,192237291.83333334,300207843.6049175,802343667,133723944.5,191590411.25333047,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2957136,739284.0,509006.70096113015,2957136,739284.0,509006.70096113015,0,2,0,4,6,1,1,1,1,0.0,436817.4285714286,0.5,0.5,401434.40789473685,157534680.2631579,331981.65,164515.96666666667,76,0,0,0,0,0.0,0.0,1187.0,1794744.0,1588.0,1559.0,2401056.0,2357208.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:20,3058854,509809.0,580467.1660026948,1209287750,201547958.33333334,207574100.25283957,528.0,715.0669898687814,2000112,333352.0,565103.0215636791,995156,165859.33333333334,222664.3897040267,1155543575,192590595.83333334,300722136.572259,804412083,134068680.5,192123946.29944694,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2957136,739284.0,509006.70096113015,2957136,739284.0,509006.70096113015,0,2,0,4,6,1,1,1,1,0.0,436979.14285714284,0.5,0.5,423939.02777777775,166593142.7777778,332230.5,164759.93333333332,72,0,0,0,0,0.0,0.0,1132.0,1711584.0,1402.0,1368.0,2119824.0,2068416.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:21,3060717,510119.5,580146.2918908471,1212104606,202017434.33333334,207067761.67779744,529.0,715.0669898687814,2001683,333613.8333333333,565444.4125465974,996702,166117.0,223061.76168855117,1157918927,192986487.83333334,301296668.03154874,806749635,134458272.5,192726803.5714222,2561,426.8333333333333,0.0,0,0.0,0.0,6,1.5,0.5773502691896257,2957136,739284.0,509006.70096113015,2957136,739284.0,509006.70096113015,0,2,0,4,6,1,1,1,1,0.0,437245.28571428574,0.5,0.5,449096.1176470588,176724666.6470588,332479.25,165003.88333333333,68,1,0,0,1,0.0,0.0,1863.0,2816856.0,1571.0,1546.0,2375352.0,2337552.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:22,3062035,306203.5,506252.1277761046,1214091890,121409189.0,186167003.48575205,318.0,599.1442044931903,2002605,333767.5,565642.0716385053,997634,166272.33333333334,223298.37167849357,1159311147,193218524.5,301628974.4686426,808156975,134692829.16666666,193085175.07689878,2561,426.8333333333333,0.0,0,0.0,0.0,10,2.5,1.7320508075688772,2957272,739318.0,509003.9683637054,2957272,739318.0,509003.9683637054,0,4,2,4,10,2,2,2,2,0.0,278366.8181818182,0.6666666666666666,0.6666666666666666,424354.875,167221786.1111111,332718.9666666667,165239.41666666666,72,1,0,0,1,0.0,0.0,1318.0,1987284.0,922.0,932.0,1392220.0,1407340.0,4.0,0.0,2.0,2.0,0.0,1.0
2025-10-17 15:49:23,565084,3818.135135135135,32077.3843102223,274132466,1852246.3918918918,14947234.714999856,19.743243243243242,168.2073599472693,516921,172307.0,250466.0171939499,501162,167054.0,244118.88363664126,411433237,137144412.33333334,217727094.89705127,400950103,133650034.33333333,212877398.99113408,1977,659.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,143,2,1,2,148,2,2,145,6,47.666666666666664,3792.510067114094,0.6666666666666666,20.714285714285715,131169.1495327103,51965224.01869159,324393.7192982456,165450.1403508772,214,1,0,0,1,0.0,0.0,-2496951.0,-939959424.0,-1485684.0,-496472.0,-747877910.0,-407206872.0,138.0,143.0,-2.0,-1.0,-2.0,0.0
2025-10-17 15:49:24,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,148,74.0,103.23759005323593,598978,299489.0,33655.454357354916,598978,299489.0,33655.454357354916,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,120290.07211538461,47715666.836538464,323517.2156862745,165575.96078431373,208,1,0,0,1,0.0,0.0,-565084.0,-274132466.0,-516921.0,-501162.0,-411433237.0,-400950103.0,-148.0,-143.0,-2.0,-1.0,-2.0,-2.0
2025-10-17 15:49:25,555117,1186.1474358974358,18110.99665729085,257224746,549625.5256410256,8397884.06551053,6.542735042735043,94.8631398406485,517433,172477.66666666666,250619.13919398363,501491,167163.66666666666,244190.88381905935,411460885,137153628.33333334,217735114.6398522,400967869,133655956.33333333,212881071.26666874,1977,659.0,0.0,0,0.0,0.0,468,234.0,329.51176003293114,599977,299988.5,33660.404104823225,599977,299988.5,33660.404104823225,466,0,0,2,468,2,2,318,154,466.0,1183.6183368869936,0.6666666666666666,2.0516129032258066,33618.02686567164,13409103.847761193,313005.3958333333,165794.27083333334,670,1,0,0,1,0.0,0.0,555117.0,257224746.0,517433.0,501491.0,411460885.0,400967869.0,468.0,466.0,0.0,0.0,2.0,2.0
2025-10-17 15:49:27,3057323,3326.7932535364525,59436.286123086116,1197467940,1303011.9042437433,22328164.614964806,3.797606093579978,68.0157962135854,2005640,334273.3333333333,566267.8707960277,998684,166447.33333333334,223474.9445048967,1159475037,193245839.5,301663286.7387027,808213675,134702279.16666666,193094530.37910196,2561,426.8333333333333,0.0,0,0.0,0.0,920,230.0,300.1755042193372,2963151,740787.75,509114.42205878434,2963151,740787.75,509114.42205878434,912,2,1,4,919,2,2,540,253,304.0,3323.1771739130436,0.6666666666666666,2.125984251968504,12411.336520076482,4957085.395793499,310481.5714285714,166115.38095238095,1569,1,0,0,1,0.0,0.0,2502206.0,940243194.0,1488207.0,497193.0,748014152.0,407245806.0,451.0,446.0,2.0,1.0,2.0,0.0
2025-10-17 15:49:29,556454,883.2603174603174,15656.394163992409,257296944,408407.8476190476,7242353.42407555,5.166666666666667,81.88564188294475,518183,172727.66666666666,250731.3845260169,502110,167370.0,244368.91225153825,411501385,137167128.33333334,217740542.32850498,401001295,133667098.33333333,212890374.05958802,1977,659.0,0.0,0,0.0,0.0,630,315.0,444.06305858515185,601488,300744.0,33665.353852291526,601488,300744.0,33665.353852291526,628,0,0,2,630,2,2,409,225,628.0,881.8605388272583,0.6666666666666666,1.8097345132743363,6362.864197530864,2570464.719707362,289775.0606060606,166452.69696969696,2187,1,0,0,1,0.0,0.0,-2500869.0,-940170996.0,-1487457.0,-496574.0,-747973652.0,-407212380.0,-289.0,-284.0,-2.0,-1.0,-2.0,0.0
2025-10-17 15:49:30,556533,1074.388030888031,17269.764711918924,257301210,496720.4826254826,7986001.00628611,6.196911196911197,90.34943891523459,518291,172763.66666666666,250708.25897910373,502324,167441.33333333334,244399.92506204522,411507217,137169072.33333334,217739107.5172148,401012851,133670950.33333333,212891870.75655872,1977,659.0,0.0,0,0.0,0.0,518,259.0,364.8670990922585,601701,300850.5,33667.47517263509,601701,300850.5,33667.47517263509,516,0,0,2,518,2,2,292,230,516.0,1072.3179190751446,0.6666666666666666,1.2640692640692641,4228.700629862912,1730129.604297888,269358.5333333333,166670.23333333334,2699,1,0,0,1,0.0,0.0,79.0,4266.0,108.0,214.0,5832.0,11556.0,-112.0,-112.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:32,557168,1493.7479892761394,20369.433172781362,257335500,689907.5067024129,9408914.949774222,8.332439678284182,106.50855356483268,518670,172890.0,250834.93893594647,502509,167503.0,244456.1641460489,411527683,137175894.33333334,217745792.8225173,401022841,133674280.33333333,212894821.12480122,1977,659.0,0.0,0,0.0,0.0,373,186.5,262.33661582020915,602407,301203.5,33667.47517263509,602407,301203.5,33667.47517263509,371,0,0,2,373,2,2,212,165,371.0,1489.7540106951872,0.6666666666666666,1.2771084337349397,1913.5075261780105,818311.1276178011,218816.09523809524,167060.95238095237,3056,1,0,0,1,0.0,0.0,635.0,34290.0,379.0,185.0,20466.0,9990.0,-145.0,-145.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:33,1115345,1929.6626297577855,23127.15274638482,514725462,890528.4809688581,10676549.55005901,10.769896193771626,120.96038565614279,1037649,172941.5,224424.58423332326,1005400,167566.66666666666,218612.37141082998,823072040,137178673.33333334,194761595.8856549,802066310,133677718.33333333,190416696.6345502,3954,659.0,0.0,0,0.0,0.0,578,144.5,167.26924403487928,1205536,301384.0,27489.37885802442,1205536,301384.0,27489.37885802442,574,0,0,4,578,2,2,126,301,574.0,1926.3298791019,0.6666666666666666,0.41721854304635764,1835.3241537578888,786388.9277108434,213161.08333333334,167188.25,3486,1,0,0,1,0.0,0.0,558177.0,257389962.0,518979.0,502891.0,411544357.0,401043469.0,205.0,203.0,0.0,0.0,2.0,0.0
2025-10-17 15:49:34,3052388,3603.7638724911453,62030.9594548164,1180509682,1393754.051948052,23255994.879312254,4.199527744982291,71.13067985614919,2009067,334844.5,567136.1340160755,1000094,166682.33333333334,223618.6814938919,1159660071,193276678.5,301707527.92433167,808289815,134714969.16666666,193101786.72061577,2561,426.8333333333333,0.0,0,0.0,0.0,848,212.0,286.66705426330384,2969944,742486.0,509986.2304905888,2969944,742486.0,509986.2304905888,843,0,0,4,847,2,2,661,187,843.0,3599.514150943396,0.6666666666666666,3.515957446808511,2181.012693284099,905114.5820447727,237497.76666666666,167087.06666666668,4333,1,0,0,1,0.0,0.0,1937043.0,665784220.0,971418.0,-5306.0,336588031.0,6223505.0,269.0,269.0,0.0,0.0,0.0,0.0
2025-10-17 15:49:36,558775,1535.0961538461538,20679.880391778795,257422206,707203.8626373627,9527488.88970311,8.423076923076923,108.1189127798615,519464,173154.66666666666,251088.9117530548,503110,167703.33333333334,244519.33216891732,411570523,137190174.33333334,217759162.35091707,401055295,133685098.33333333,212897672.42738807,1977,659.0,0.0,0,0.0,0.0,365,182.5,256.6797615707168,604044,302022.0,33668.18227941627,604044,302022.0,33668.18227941627,362,0,0,2,364,2,2,257,111,362.0,1530.890410958904,0.6666666666666666,2.294642857142857,2235.513360132419,927419.9441948452,237565.46666666667,167141.03333333333,4229,1,0,0,1,0.0,0.0,-2493613.0,-923087476.0,-1489603.0,-496984.0,-748089548.0,-407234520.0,-483.0,-481.0,0.0,0.0,-2.0,0.0
