timestamp,flow_packet_count_sum,flow_packet_count_mean,flow_packet_count_std,flow_byte_count_sum,flow_byte_count_mean,flow_byte_count_std,flow_duration_sec_mean,flow_duration_sec_std,port_rx_packets_sum,port_rx_packets_mean,port_rx_packets_std,port_tx_packets_sum,port_tx_packets_mean,port_tx_packets_std,port_rx_bytes_sum,port_rx_bytes_mean,port_rx_bytes_std,port_tx_bytes_sum,port_tx_bytes_mean,port_tx_bytes_std,port_rx_dropped_sum,port_rx_dropped_mean,port_rx_dropped_std,port_tx_errors_sum,port_tx_errors_mean,port_tx_errors_std,table_active_count_sum,table_active_count_mean,table_active_count_std,table_lookup_count_sum,table_lookup_count_mean,table_lookup_count_std,table_matched_count_sum,table_matched_count_mean,table_matched_count_std,no_of_tcp_flows,no_of_udp_flows,no_of_icmp_flows,no_of_other_flows,no_of_total_flows,no_of_unique_src_addresses,no_of_unique_dst_addresses,no_of_unique_src_ports,no_of_unique_dst_ports,tcp_to_udp_ratio,flow_packets_per_flow,unique_src_to_dst_address_ratio,unique_src_to_dst_port_ratio,flow_packet_count_10s_mean,flow_byte_count_10s_mean,port_rx_packets_10s_mean,port_tx_packets_10s_mean,total_flows_10s,attack,port_tx_dropped_sum,port_rx_errors_sum,flow_packet_count_sum_diff,flow_byte_count_sum_diff,port_rx_packets_sum_diff,port_tx_packets_sum_diff,port_rx_bytes_sum_diff,port_tx_bytes_sum_diff,no_of_total_flows_diff,no_of_tcp_flows_diff,no_of_udp_flows_diff,no_of_icmp_flows_diff,no_of_other_flows_diff,no_of_unique_src_addresses_diff
2025-10-16 19:13:20,172292,5743.066666666667,21849.145001709956,13768693,458956.43333333335,1745015.2473044505,27.5,102.88921058678802,91477,30492.333333333332,43129.81444816721,86095,28698.333333333332,40486.65597864726,12027164,4009054.6666666665,6322797.806414921,10125641,3375213.6666666665,5255130.3124328265,418,139.33333333333334,0.0,0,0.0,0.0,30,15.0,19.79898987322333,175108,87554.0,2884.995667241114,175108,87554.0,2884.995667241114,28,0,0,2,30,2,2,5,5,28.0,5557.806451612903,0.6666666666666666,0.8333333333333334,10627.487654320988,848259.8518518518,30465.4,28672.4,162,0,0.0,0.0,46.0,10440.0,31.0,28.0,7152.0,5506.0,4.0,4.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:21,172335,5068.676470588235,20572.373696251423,13777586,405223.1176470588,1643496.9069879488,24.41176470588235,97.08668967445,91503,30501.0,43135.200857304466,86121,28707.0,40489.68521734887,12032538,4010846.0,6322340.423313823,10132451,3377483.6666666665,5254151.217587893,418,139.33333333333334,0.0,0,0.0,0.0,34,17.0,22.627416997969522,175154,87577.0,2892.0667350529793,175154,87577.0,2892.0667350529793,32,0,0,2,34,2,2,5,5,32.0,4923.857142857143,0.6666666666666666,0.8333333333333334,8968.25,715988.84375,30470.533333333333,28677.4,192,0,0.0,0.0,43.0,8893.0,26.0,26.0,5374.0,6810.0,4.0,4.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:22,172362,5069.470588235294,20575.21729806869,13782950,405380.8823529412,1644114.3645565528,24.823529411764707,97.23712677537019,91523,30507.666666666668,43138.73661030574,86141,28713.666666666668,40494.01968603923,12035657,4011885.6666666665,6322140.438929235,10135582,3378527.3333333335,5254023.590619415,418,139.33333333333334,0.0,0,0.0,0.0,34,17.0,22.627416997969522,175185,87592.5,2897.016482521285,175185,87592.5,2897.016482521285,32,0,0,2,34,2,2,5,5,32.0,4924.628571428571,0.6666666666666666,0.8333333333333334,7792.665158371041,622293.3122171946,30476.3,28683.033333333333,221,0,0.0,0.0,27.0,5364.0,20.0,20.0,3119.0,3131.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:23,172335,9070.263157894737,27162.950561466594,13776038,725054.6315789474,2170530.3826825935,44.31578947368421,128.51418107291548,91523,30507.666666666668,43138.73661030574,86141,28713.666666666668,40494.01968603923,12035657,4011885.6666666665,6322140.438929235,10135582,3378527.3333333335,5254023.590619415,418,139.33333333333334,0.0,0,0.0,0.0,19,9.5,12.020815280171307,175185,87592.5,2897.016482521285,175185,87592.5,2897.016482521285,17,0,0,2,19,2,2,4,4,17.0,8616.75,0.6666666666666666,0.8,7267.632911392405,580493.5949367088,30482.066666666666,28688.666666666668,237,0,0.0,0.0,-27.0,-6912.0,0.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:24,172368,9576.0,27865.160520325902,13784040,765780.0,2227750.0434484277,45.55555555555556,132.5861416865287,91553,30517.666666666668,43144.04114513768,86168,28722.666666666668,40499.201045617345,12041283,4013761.0,6321664.065138308,10141010,3380336.6666666665,5253562.72345247,418,139.33333333333334,0.0,0,0.0,0.0,18,9.0,11.313708498984761,175231,87615.5,2902.6733367707775,175231,87615.5,2902.6733367707775,16,0,0,2,18,2,2,3,3,16.0,9072.0,0.6666666666666666,0.75,7060.1598360655735,564059.4918032787,30488.3,28694.666666666668,244,0,0.0,0.0,33.0,8002.0,30.0,27.0,5626.0,5428.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:25,172407,6157.392857142857,22601.54641110383,13792131,492576.10714285716,1807384.1612171081,29.928571428571427,107.63068837169574,91569,30523.0,43147.66103741893,86185,28728.333333333332,40502.60994471015,12044190,4014730.0,6321501.236842717,10143983,3381327.6666666665,5253392.990237484,418,139.33333333333334,0.0,0,0.0,0.0,28,14.0,18.384776310850235,175260,87630.0,2909.0372978014566,175260,87630.0,2909.0372978014566,26,0,0,2,28,2,2,5,5,26.0,5945.068965517241,0.6666666666666666,0.8333333333333334,7003.6869918699185,559663.6138211382,30494.2,28700.4,246,0,0.0,0.0,39.0,8091.0,16.0,17.0,2907.0,2973.0,10.0,10.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:26,172414,8210.190476190477,25924.443839008483,13795924,656948.7619047619,2073595.6894433375,39.80952380952381,123.73787578895116,91583,30527.666666666668,43150.92740988696,86198,28732.666666666668,40505.309791844986,12047021,4015673.6666666665,6321356.596629582,10146676,3382225.3333333335,5253178.438231975,418,139.33333333333334,0.0,0,0.0,0.0,21,10.5,13.435028842544403,175283,87641.5,2912.5728317073895,175283,87641.5,2912.5728317073895,19,0,0,2,21,2,2,4,5,19.0,7837.0,0.6666666666666666,0.6666666666666666,6948.205645161291,555365.3830645161,30500.533333333333,28706.533333333333,248,0,0.0,0.0,7.0,3793.0,14.0,13.0,2831.0,2693.0,-7.0,-7.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:27,172426,8621.3,26529.645672044142,13798830,689941.5,2122055.9721884043,42.1,126.84715211623791,91596,30532.0,43153.62191056505,86211,28737.0,40508.00981287528,12049686,4016562.0,6321123.145890135,10149341,3383113.6666666665,5252954.620166858,418,139.33333333333334,0.0,0,0.0,0.0,20,10.0,12.727922061357855,175301,87650.5,2916.8154723945086,175301,87650.5,2916.8154723945086,18,0,0,2,20,2,2,4,4,18.0,8210.761904761905,0.6666666666666666,0.8,6785.0511811023625,542468.2834645669,30506.733333333334,28712.566666666666,254,0,0.0,0.0,12.0,2906.0,13.0,13.0,2665.0,2665.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:28,172469,5563.5161290322585,21529.9586837674,13799053,445130.7419354839,1722068.6021566808,27.096774193548388,103.28741609015418,91616,30538.666666666668,43157.15974590234,86231,28743.666666666668,40511.55714525589,12050766,4016922.0,6321294.714391032,10150421,3383473.6666666665,5253128.517380128,418,139.33333333333334,0.0,0,0.0,0.0,31,15.5,20.506096654409877,175340,87670.0,2917.5225791756952,175340,87670.0,2917.5225791756952,29,0,0,2,31,2,2,13,14,29.0,5389.65625,0.6666666666666666,0.8666666666666667,6604.038314176245,528097.69348659,30512.966666666667,28718.6,261,0,0.0,0.0,43.0,223.0,20.0,20.0,1080.0,1080.0,11.0,11.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:29,172452,7497.913043478261,24838.590186374113,13793308,599709.0434782609,1986759.6817257146,36.95652173913044,119.28898381694368,91617,30539.0,43157.73176384505,86232,28744.0,40512.12899860978,12050864,4016954.6666666665,6321351.195758494,10150519,3383506.3333333335,5253184.966447529,418,139.33333333333334,0.0,0,0.0,0.0,23,11.5,14.849242404917497,175342,87671.0,2917.5225791756952,175342,87671.0,2917.5225791756952,20,0,1,2,23,2,2,11,11,20.0,7185.5,0.6666666666666666,0.9166666666666666,6681.627906976744,534374.2364341086,30518.666666666668,28724.1,258,0,0.0,0.0,-17.0,-5745.0,1.0,1.0,98.0,98.0,-8.0,-9.0,0.0,1.0,0.0,0.0
2025-10-16 19:13:30,172436,43109.0,49775.6761079144,13792664,3448166.0,3981372.815315508,208.25,239.88938423087143,91620,30540.0,43157.8673708514,86234,28744.666666666668,40512.48375912458,12051158,4017052.6666666665,6321356.990054061,10150715,3383571.6666666665,5253216.526903525,418,139.33333333333334,0.0,0,0.0,0.0,4,2.0,1.4142135623730951,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,2,2,4,2,2,0,0,0.0,34487.2,0.6666666666666666,0.0,7431.051724137931,594364.3275862068,30523.433333333334,28728.733333333334,232,0,0.0,0.0,-16.0,-644.0,3.0,2.0,294.0,196.0,-19.0,-20.0,0.0,1.0,0.0,0.0
2025-10-16 19:13:31,172436,43109.0,49775.6761079144,13792664,3448166.0,3981372.815315508,209.25,239.88938423087143,91622,30540.666666666668,43158.22119056036,86236,28745.333333333332,40512.838524760686,12051354,4017118.0,6321388.128415151,10150911,3383637.0,5253248.087779312,418,139.33333333333334,0.0,0,0.0,0.0,4,2.0,1.4142135623730951,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,2,2,4,2,2,0,0,0.0,34487.2,0.6666666666666666,0.0,8535.173267326732,682710.9009900991,30527.4,28732.566666666666,202,0,0.0,0.0,0.0,0.0,2.0,2.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:32,172438,43109.5,49775.09875764521,13792860,3448215.0,3981316.234989127,210.25,239.88938423087143,91623,30541.0,43158.79320602002,86237,28745.666666666668,40512.62144484522,12051452,4017150.6666666665,6321444.609707605,10151009,3383669.6666666665,5253223.200110799,418,139.33333333333334,0.0,0,0.0,0.0,4,2.0,1.4142135623730951,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,2,2,4,2,2,0,0,0.0,34487.6,0.6666666666666666,0.0,10024.308139534884,801846.0,30530.733333333334,28735.766666666666,172,0,0.0,0.0,2.0,196.0,1.0,1.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:33,172439,43109.75,49774.81008418481,13792958,3448239.5,3981287.9450269607,211.25,239.88938423087143,91624,30541.333333333332,43159.36522162175,86238,28746.0,40513.19329551794,12051550,4017183.3333333335,6321501.09100183,10151107,3383702.3333333335,5253279.649074883,418,139.33333333333334,0.0,0,0.0,0.0,4,2.0,1.4142135623730951,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,2,2,4,2,2,0,0,0.0,34487.8,0.6666666666666666,0.0,10982.707006369426,878563.2611464969,30534.1,28739.0,157,0,0.0,0.0,1.0,98.0,1.0,1.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:34,172441,43110.25,49774.23273391565,13793154,3448288.5,3981231.364700583,212.25,239.88938423087143,91625,30541.666666666668,43159.14702972399,86239,28746.333333333332,40512.976221617355,12051648,4017216.0,6321475.74839673,10151205,3383735.0,5253254.761860593,418,139.33333333333334,0.0,0,0.0,0.0,4,2.0,1.4142135623730951,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,2,2,4,2,2,0,0,0.0,34488.2,0.6666666666666666,0.0,12058.447552447553,964640.1818181818,30536.5,28741.366666666665,143,0,0.0,0.0,2.0,196.0,1.0,1.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:35,172436,57478.666666666664,49774.521407376014,13792664,4597554.666666667,3981259.654662747,282.3333333333333,240.17771198288432,91625,30541.666666666668,43159.14702972399,86239,28746.333333333332,40512.976221617355,12051648,4017216.0,6321475.74839673,10151205,3383735.0,5253254.761860593,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175346,87673.0,2918.936792738068,175346,87673.0,2918.936792738068,0,0,1,2,3,1,1,0,0,0.0,43109.0,0.5,0.0,14613.449152542373,1169017.6186440678,30538.366666666665,28743.166666666668,118,0,0.0,0.0,-5.0,-490.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0
2025-10-16 19:13:36,172480,57493.333333333336,49750.85004633924,13864848,4621616.0,3942203.063652607,281.3333333333333,243.64181359802208,91706,30568.666666666668,43205.48068628948,86312,28770.666666666668,40554.721665095094,12174120,4058040.0,6392062.56452485,10261581,3420527.0,5316834.15502374,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175393,87696.5,2950.7565978914627,175393,87696.5,2950.7565978914627,0,1,0,2,3,1,1,1,1,0.0,43120.0,0.5,0.5,17244.53,1380130.03,30542.466666666667,28746.966666666667,100,0,0.0,0.0,44.0,72184.0,81.0,73.0,122472.0,110376.0,0.0,0.0,1.0,-1.0,0.0,0.0
2025-10-16 19:13:37,172597,57532.333333333336,49683.30006484405,14041752,4680584.0,3840067.4916318855,282.3333333333333,243.64181359802208,91788,30596.0,43252.38730983528,86397,28799.0,40603.33041759013,12298104,4099368.0,6463523.5488912705,10390101,3463367.0,5390869.306335203,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43149.25,0.5,0.5,20778.602409638555,1665734.0361445784,30548.866666666665,28753.166666666668,83,0,0.0,0.0,117.0,176904.0,82.0,85.0,123984.0,128520.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:38,172680,57560.0,49635.379992501315,14167248,4722416.0,3767612.342249664,283.6666666666667,243.06446332883246,91872,30624.0,43300.43898160849,86480,28826.666666666668,40650.79651536158,12425112,4141704.0,6536730.234394563,10515597,3505199.0,5463166.798085795,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43170.0,0.5,0.5,31360.636363636364,2520438.5454545454,30557.4,28761.466666666667,55,0,0.0,0.0,83.0,125496.0,84.0,83.0,127008.0,125496.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:39,172763,57587.666666666664,49587.45992015858,14292744,4764248.0,3695157.192867443,284.6666666666667,243.06446332883246,91954,30651.333333333332,43347.34752361825,86561,28853.666666666668,40697.11987761951,12549096,4183032.0,6608196.500579564,10638069,3546023.0,5533726.157787264,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43190.75,0.5,0.5,49289.885714285716,3974958.742857143,30568.633333333335,28772.433333333334,35,0,0.0,0.0,83.0,125496.0,82.0,81.0,123984.0,122472.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:40,172803,57601.0,49564.365909390996,14353224,4784408.0,3660239.0485868542,285.6666666666667,243.06446332883246,92037,30679.0,43394.829081354845,86644,28881.333333333332,40744.58807416432,12674592,4224864.0,6680536.834558133,10763565,3587855.0,5606031.641888137,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43200.75,0.5,0.5,50750.382352941175,4108356.3529411764,30582.533333333333,28786.1,34,0,0.0,0.0,40.0,60480.0,83.0,83.0,125496.0,125496.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:41,172889,57629.666666666664,49514.71378624069,14483256,4827752.0,3585165.0383835887,286.6666666666667,243.06446332883246,92119,30706.333333333332,43441.7395178109,86725,28908.333333333332,40790.91347755445,12798576,4266192.0,6752008.016123204,10886037,3628679.0,5676598.504984037,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43222.25,0.5,0.5,52302.0,4253779.03030303,30599.1,28802.4,33,0,0.0,0.0,86.0,130032.0,82.0,81.0,123984.0,122472.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:42,172969,57656.333333333336,49468.52576470552,14604216,4868072.0,3515328.7498224117,287.6666666666667,243.06446332883246,92187,30729.0,43480.64156610388,86783,28927.666666666668,40824.08537044441,12901392,4300464.0,6811278.569276696,10973733,3657911.0,5727130.021591181,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43242.25,0.5,0.5,53953.03125,4412064.5,30617.9,28820.6,32,0,0.0,0.0,80.0,120960.0,68.0,58.0,102816.0,87696.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16 19:13:43,173052,57684.0,49420.60569236278,14729712,4909904.0,3442873.6004401906,288.6666666666667,243.06446332883246,92282,30760.666666666668,43534.99109145806,86882,28960.666666666668,40880.70754443143,13045032,4348344.0,6894085.620110038,11123421,3707807.0,5813386.104840018,418,139.33333333333334,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,175468,87734.0,3003.789606480454,175468,87734.0,3003.789606480454,0,1,0,2,3,1,1,1,1,0.0,43263.0,0.5,0.5,55713.22580645161,4584607.0322580645,30639.833333333332,28842.066666666666,31,0,0.0,0.0,83.0,125496.0,95.0,99.0,143640.0,149688.0,0.0,0.0,0.0,0.0,0.0,0.0
